ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,EXPOSURE,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,TARGET_AMT,CAR_AGE,TARGET_FLAG,URBANICITY
552882821,0,39,0,9,505692,No,2175372,No,F,High School,Blue Collar,5,Commercial,240960,4,Pickup,no,0,0,No,2,62964,4,1,Urban
594743793,0,39,1,,569088,Yes,0,No,M,High School,Clerical,37,Commercial,289440,1,Panel Truck,yes,101232,1,No,6,0,5,0,Rural
111242815,0,36,1,12,300972,No,1430796,Yes,M,High School,Clerical,66,Private,91320,1,Pickup,no,84648,1,No,0,0,,0,Rural
30142985,0,52,0,13,361788,No,0,Yes,M,High School,Blue Collar,25,Commercial,116520,7,Minivan,no,76308,2,No,8,0,1,0,Urban
297294190,1,43,2,15,587988,No,2683512,Yes,F,Bachelors,Professional,32,Private,138120,10,SUV,no,0,0,No,0,0,,0,Urban
693656622,0,49,0,11,750960,No,2778888,Yes,F,High School,Blue Collar,16,Commercial,151920,6,Minivan,no,0,0,No,0,0,5,0,Rural
193468872,0,34,4,16,599076,No,1827732,Yes,M,High School,Clerical,5,Commercial,416400,11,Panel Truck,yes,0,0,No,0,0,6,0,Rural
278503895,0,53,0,14,844452,No,2975232,Yes,F,Bachelors,Professional,17,Private,176280,13,SUV,no,0,0,Yes,0,0,14,0,Urban
65426727,0,25,1,10,428568,Yes,0,No,M,High School,Clerical,28,Private,226200,7,Van,no,0,0,No,1,59208,1,1,Urban
631221670,0,44,1,13,1194660,No,3486288,Yes,F,Bachelors,Blue Collar,31,Private,317040,3,Sports Car,no,0,0,Yes,0,0,5,0,Urban
313924118,0,38,1,,422196,Yes,0,No,F,High School,Clerical,21,Private,196440,10,SUV,no,0,0,No,0,0,1,0,Urban
797612365,3,38,3,17,37812,No,1290408,Yes,M,High School,Student,39,Commercial,67440,1,Pickup,no,0,0,Yes,0,49224,1,1,Urban
135804360,0,42,0,4,210888,No,999864,Yes,M,Masters,Professional,44,Private,68400,6,Pickup,no,0,0,No,0,0,16,0,Urban
566413932,0,28,2,8,801396,No,2726580,Yes,F,Bachelors,Blue Collar,5,Commercial,131760,10,SUV,no,96948,2,No,3,32760,10,1,Urban
335536954,0,42,0,10,544500,No,0,No,F,High School,Blue Collar,36,Commercial,294000,1,SUV,no,0,0,No,0,0,10,0,Rural
923570380,0,34,0,10,106836,No,0,No,F,High School,Student,28,Private,240840,3,Van,no,0,0,No,0,0,8,0,Urban
569865972,0,38,3,14,486504,Yes,0,No,F,High School,Clerical,26,Private,74520,4,Sports Car,no,288792,1,Yes,0,190452,8,1,Urban
566109162,0,36,2,11,162108,Yes,0,No,F,High School,Clerical,39,Private,34200,13,Sports Car,no,17616,1,No,5,0,1,0,Rural
635884525,0,33,2,,720588,No,2358288,Yes,F,Bachelors,Professional,5,Private,303600,8,SUV,no,18624,1,No,7,0,7,0,Urban
995880115,0,56,0,11,844092,No,2980332,Yes,M,PhD,,26,Commercial,410040,10,Panel Truck,yes,0,0,No,0,0,15,0,Urban
607277342,0,49,0,12,537204,No,0,No,F,High School,Manager,5,Private,130560,4,SUV,no,0,0,Yes,0,0,10,0,Urban
310941047,0,34,4,16,450516,No,2170884,Yes,F,High School,Clerical,35,Private,228240,13,SUV,no,0,0,Yes,0,0,7,0,Urban
923317000,0,33,0,5,144804,No,0,Yes,F,High School,Clerical,19,Commercial,203160,10,Pickup,no,0,0,No,0,0,1,0,Urban
291545732,0,48,0,11,885672,No,2595288,No,F,High School,Blue Collar,16,Commercial,106200,3,SUV,no,0,0,No,0,27012,1,1,Urban
177541837,0,46,0,14,0,No,1008360,Yes,F,High School,Student,15,Private,24480,1,SUV,no,0,0,No,3,0,8,0,Rural
498954294,0,32,4,12,209436,No,1725156,Yes,M,High School,Clerical,34,Private,159000,1,Minivan,yes,424356,1,Yes,0,0,1,0,Urban
157774466,0,45,0,10,268020,No,0,No,M,High School,Clerical,30,Commercial,145200,6,Pickup,yes,108360,1,No,5,0,5,0,Urban
944223013,0,45,0,13,448860,No,2083212,Yes,M,High School,Blue Collar,23,Commercial,231120,1,Van,no,54936,1,No,7,0,5,0,Urban
31140853,0,41,3,13,200160,Yes,0,No,F,High School,Student,7,Private,87240,1,SUV,no,0,0,No,0,0,6,0,Urban
317313846,0,56,0,13,360120,No,1864728,Yes,M,High School,Professional,56,Private,173160,7,Minivan,no,103032,1,No,4,0,6,0,Urban
471114923,0,49,0,0,0,No,0,No,F,Bachelors,Home Maker,28,Private,343440,1,Minivan,no,0,0,No,1,51672,12,1,Urban
384843631,0,40,0,9,324852,No,2433888,No,F,High School,Blue Collar,11,Private,98520,7,SUV,no,0,0,No,0,0,1,0,Urban
4747725,0,43,0,15,0,No,2751528,Yes,F,High School,Blue Collar,18,Commercial,177240,1,SUV,no,89472,2,No,4,47688,1,1,Urban
504957302,0,54,0,10,496140,No,1680900,Yes,M,High School,Blue Collar,35,Commercial,190440,1,Minivan,no,106524,1,No,6,61932,1,1,Urban
318176670,0,47,0,12,919956,No,3443088,Yes,M,Bachelors,Professional,52,Commercial,316920,13,Panel Truck,no,0,0,Yes,0,0,13,0,Urban
122198561,0,34,1,11,4896,Yes,0,No,M,High School,Student,9,Commercial,59280,6,Pickup,no,0,0,No,0,0,8,0,Urban
205800569,0,41,0,8,1253232,No,3658596,Yes,F,Bachelors,Manager,5,Private,192480,3,SUV,no,0,0,Yes,1,0,9,0,Urban
678350409,0,69,1,14,67464,No,2175048,Yes,F,High School,Home Maker,26,Private,112200,13,Sports Car,no,0,0,No,0,0,1,0,Rural
33544630,0,56,0,13,1340424,No,0,No,F,PhD,Manager,18,Private,163200,4,SUV,no,0,0,Yes,0,0,17,0,Urban
499317554,0,33,1,,1035852,Yes,2725656,No,M,Masters,,17,Private,161160,1,Minivan,yes,0,0,No,4,0,24,0,Urban
269224882,0,61,0,0,0,No,0,No,M,High School,Student,29,Private,245760,6,SUV,no,0,0,No,0,0,9,0,Rural
994581910,0,41,2,15,1107108,No,3035328,Yes,M,Masters,Lawyer,16,Private,204600,1,Van,yes,0,0,No,4,0,14,0,Urban
481557745,0,30,4,13,30228,No,0,Yes,M,High School,Student,52,Commercial,369720,6,Panel Truck,yes,31560,2,No,2,0,9,0,Urban
983539902,0,44,0,14,1060452,No,0,No,M,High School,Professional,11,Private,198600,1,Van,yes,43008,2,No,4,0,13,0,Urban
737325230,0,49,0,7,393156,No,2299884,Yes,F,Bachelors,Blue Collar,25,Commercial,96120,17,SUV,no,256596,2,No,7,0,11,0,Urban
193323436,0,48,0,11,413388,No,1975080,Yes,M,High School,Blue Collar,47,Private,18000,1,Minivan,yes,0,0,No,3,40488,1,1,Urban
351445160,0,42,0,11,607356,No,0,No,F,High School,Clerical,45,Private,218040,4,Minivan,no,81408,2,No,4,30972,1,1,Urban
972040608,0,46,0,,984444,No,3167940,No,F,Masters,Lawyer,57,Private,144120,6,SUV,no,0,0,No,0,0,17,0,Urban
724469812,0,42,0,12,967476,No,0,No,M,PhD,Doctor,72,Private,165120,6,Minivan,no,26508,3,No,0,0,16,0,Urban
826891719,0,36,0,10,268344,No,1515204,No,F,High School,Clerical,34,Private,110400,1,SUV,no,55596,1,No,5,40848,1,1,Urban
520359712,0,50,0,4,1336248,No,3677556,Yes,M,Masters,Professional,40,Commercial,294600,1,Panel Truck,no,191004,2,Yes,2,0,20,0,Urban
71307964,0,45,0,,0,No,1274160,Yes,F,High School,Home Maker,31,Private,72000,9,Sports Car,no,0,0,No,3,0,7,0,Urban
423063015,0,55,0,15,416940,No,0,Yes,M,High School,Blue Collar,15,Private,125640,18,Pickup,yes,33024,1,No,4,0,,0,Urban
845706926,0,41,0,11,468792,No,2052792,Yes,F,High School,Clerical,14,Private,171840,1,Minivan,no,0,0,No,0,0,1,0,Urban
729199936,0,47,0,9,226752,No,1283892,No,M,Bachelors,Blue Collar,14,Commercial,144480,6,Minivan,yes,0,0,No,2,0,8,0,Urban
744442923,0,34,3,11,33420,No,0,Yes,F,High School,Student,24,Commercial,21360,1,Sports Car,no,35868,3,No,7,0,3,0,Urban
164145388,0,57,0,14,325740,No,1945632,Yes,F,High School,Clerical,29,Private,86400,10,SUV,no,0,0,Yes,0,0,5,0,Urban
706760299,0,51,0,9,539724,No,0,Yes,M,High School,Blue Collar,41,Commercial,72000,10,Pickup,yes,96720,2,No,6,57888,1,1,Urban
986627860,1,40,3,10,0,Yes,0,No,F,Bachelors,Blue Collar,22,Commercial,243000,1,Sports Car,no,0,0,No,0,0,9,0,Rural
910481549,0,56,0,14,1125624,No,3391824,Yes,M,Bachelors,Manager,44,Private,195600,6,Van,no,0,0,No,0,0,7,0,Urban
65357926,0,56,0,13,2037132,No,5318100,Yes,M,PhD,,26,Commercial,315960,13,Panel Truck,no,32196,5,No,0,0,10,0,Urban
801539934,0,56,0,13,1296324,No,0,No,F,PhD,Doctor,14,Private,180000,6,SUV,no,0,0,No,1,0,15,0,Urban
380398251,2,42,2,0,0,No,1211604,Yes,M,High School,Home Maker,10,Private,235080,13,Van,no,0,0,No,1,0,1,0,Urban
935305591,1,43,2,15,347376,No,2273616,Yes,F,Bachelors,Manager,43,Private,159120,5,SUV,no,387372,1,No,0,0,9,0,Urban
213296307,0,28,1,12,425400,No,1744116,Yes,F,High School,Clerical,53,Private,219120,6,Minivan,no,100236,2,No,4,0,1,0,Urban
171678950,0,26,2,9,1415808,Yes,0,No,F,Bachelors,Blue Collar,65,Commercial,315960,3,Pickup,no,69072,2,No,11,0,8,0,Urban
839790267,0,33,3,12,1097208,Yes,3098028,No,F,Bachelors,Blue Collar,8,Commercial,173520,1,SUV,no,112164,1,No,1,0,9,0,Urban
156814886,0,49,0,12,1231968,No,3538896,Yes,M,Masters,,47,Commercial,406440,1,Panel Truck,yes,0,0,No,1,0,7,0,Urban
89979221,2,41,2,12,2261664,No,5118552,Yes,M,Masters,Lawyer,12,Private,185160,1,Minivan,no,0,0,No,0,0,20,0,Urban
552913113,0,41,2,11,147420,No,0,Yes,M,High School,Clerical,47,Private,225600,1,Van,yes,0,0,Yes,0,0,1,0,Rural
293384543,0,59,2,0,0,No,1433676,Yes,M,Bachelors,Student,45,Commercial,88800,3,Pickup,yes,46836,4,No,3,13176,11,1,Urban
515799393,0,44,0,10,0,No,2866452,No,F,Bachelors,Blue Collar,29,Commercial,189720,1,SUV,no,0,0,No,0,0,14,0,Urban
684167517,0,51,0,12,1425852,No,4204776,Yes,M,Masters,Lawyer,28,Private,154560,4,Minivan,no,0,0,No,3,0,10,0,Urban
402081149,0,40,0,9,844572,No,3212652,Yes,F,Masters,Manager,24,Private,165480,1,SUV,no,0,0,Yes,2,0,14,0,Urban
872411433,0,25,1,9,0,Yes,0,No,F,High School,Clerical,12,Private,90360,3,SUV,no,58620,3,No,3,74220,7,1,Urban
998889616,0,48,0,11,1266192,No,0,Yes,M,High School,Blue Collar,9,Commercial,144600,3,Pickup,no,34536,1,No,0,0,1,0,Urban
539395464,0,38,0,11,720312,No,0,No,F,Bachelors,Professional,23,Private,135600,10,Sports Car,no,28236,3,No,5,0,11,0,Urban
377336272,0,37,0,12,1687308,No,4498272,Yes,M,Masters,Lawyer,35,Private,170520,10,Minivan,yes,85212,2,No,5,0,,0,Urban
904432751,0,57,0,14,2409264,No,5583648,No,F,PhD,Doctor,27,Private,327360,4,Minivan,no,0,0,No,0,0,,0,Urban
612414857,0,45,1,,358032,Yes,1568568,No,M,High School,Clerical,28,Commercial,122880,4,Pickup,yes,0,0,No,1,0,6,0,Urban
73289113,0,43,0,13,435708,No,1790712,Yes,F,Bachelors,Clerical,23,Private,121680,1,Sports Car,no,0,0,No,0,0,,0,Rural
705687952,0,62,0,7,838908,No,2845668,No,M,Bachelors,Manager,58,Private,216720,6,Minivan,yes,0,0,Yes,0,0,8,0,Urban
115481174,0,46,0,11,794664,No,2903184,Yes,M,High School,Blue Collar,33,Private,152640,1,Minivan,no,94464,1,No,5,10548,,1,Urban
936106591,0,42,0,12,1236600,No,3251832,Yes,M,Masters,Professional,26,Commercial,142320,4,Pickup,yes,0,0,No,0,0,16,0,Urban
752931241,0,48,0,8,374736,No,1714644,No,M,High School,Blue Collar,34,Commercial,270600,1,Minivan,no,0,0,No,3,0,,0,Rural
336802223,0,46,0,,292104,No,2284392,Yes,F,High School,Home Maker,5,Commercial,363600,1,Pickup,no,84852,1,No,0,0,9,0,Urban
751379506,0,41,0,12,541620,No,0,No,F,Bachelors,Blue Collar,65,Commercial,121320,5,Sports Car,no,0,0,No,0,0,13,0,Rural
876968470,0,53,0,11,2145216,No,5629128,No,M,PhD,,23,Commercial,296160,6,Panel Truck,no,0,0,No,1,0,12,0,Urban
176216757,0,36,0,8,616296,No,2140500,Yes,F,Bachelors,Professional,25,Private,18000,7,SUV,no,0,0,No,0,59280,6,1,Urban
99291289,0,48,0,16,50196,No,0,Yes,M,High School,Student,44,Private,80640,13,Minivan,yes,66300,2,No,1,0,6,0,Urban
446939622,0,61,0,12,380592,No,1860348,Yes,M,High School,Manager,53,Private,240480,13,Minivan,yes,0,0,No,0,0,8,0,Urban
690076315,0,48,0,16,1173948,No,3512724,Yes,F,Bachelors,Blue Collar,29,Commercial,227280,3,Minivan,no,0,0,No,2,0,1,0,Urban
978136316,0,59,0,10,235932,No,1746072,Yes,F,Bachelors,Home Maker,38,Private,138600,6,Sports Car,no,57360,1,No,1,0,10,0,Urban
906904164,0,47,0,11,2286948,No,5657880,No,F,PhD,Doctor,39,Private,156480,6,SUV,no,0,0,No,0,0,16,0,Urban
718684940,0,52,0,15,893616,No,0,Yes,F,Masters,Manager,20,Private,317640,7,Minivan,no,0,0,Yes,0,0,16,0,Urban
576192594,0,40,0,15,685920,No,2535036,Yes,M,Bachelors,Manager,18,Private,215160,18,Van,yes,0,0,Yes,0,0,13,0,Urban
615453526,0,40,0,12,430920,No,1879956,Yes,F,Masters,Manager,25,Private,109080,1,SUV,no,142380,2,No,2,0,18,0,Urban
736097080,0,47,0,12,105336,No,1570536,No,M,High School,Student,5,Private,268920,1,Minivan,no,0,0,No,4,0,7,0,Rural
377082209,0,68,0,14,2073648,No,5516604,Yes,M,PhD,Lawyer,31,Private,55080,1,Sports Car,yes,0,0,No,0,0,,0,Urban
489119985,0,38,1,11,20748,Yes,0,No,M,High School,Student,35,Commercial,232080,1,Van,no,0,0,No,0,0,1,0,Rural
540004913,0,65,0,15,819648,No,3037572,Yes,M,PhD,Doctor,39,Private,341280,4,Sports Car,yes,0,0,No,1,0,11,0,Urban
15041971,0,39,0,13,934968,No,2817132,Yes,M,Bachelors,Manager,24,Private,158280,11,Minivan,yes,0,0,Yes,0,0,11,0,Urban
979049045,0,52,0,0,0,No,0,Yes,F,High School,Student,62,Commercial,230880,17,Minivan,no,82824,2,Yes,3,22080,9,1,Urban
362447925,0,41,0,8,2314068,No,0,No,M,PhD,Doctor,27,Private,88080,10,Minivan,yes,0,0,No,0,0,,0,Urban
533130158,3,46,0,12,650592,No,0,No,M,Masters,Professional,15,Commercial,124920,6,Pickup,yes,0,0,No,3,28188,19,1,Urban
629842838,0,52,1,15,378228,Yes,0,No,M,High School,Clerical,33,Private,118200,6,Pickup,yes,0,0,No,1,0,1,0,Rural
255409354,0,31,2,7,494352,No,2160540,Yes,F,High School,Blue Collar,39,Commercial,314640,4,Minivan,no,119520,2,No,4,67584,1,1,Urban
354553048,0,54,0,,885960,No,3144240,Yes,F,Masters,Professional,43,Private,200520,10,Minivan,no,49032,4,No,0,31620,16,1,Urban
811953830,0,34,2,9,460344,No,0,Yes,F,High School,Blue Collar,28,Private,64080,13,Sports Car,no,0,0,No,0,0,1,0,Urban
493274156,0,46,0,10,0,No,1836708,Yes,M,High School,Clerical,29,Private,121200,12,Pickup,yes,0,0,Yes,5,0,1,0,Urban
96474513,0,48,0,14,697584,No,0,No,F,High School,Manager,32,Private,82320,6,SUV,no,95112,3,No,3,23736,1,1,Urban
263468984,0,63,0,16,880296,No,2757564,Yes,M,Masters,Manager,28,Private,106080,6,Minivan,no,0,0,No,1,0,22,0,Urban
544072066,0,50,0,11,1213560,No,4026192,Yes,F,Masters,Lawyer,36,Private,199320,1,SUV,no,0,0,No,0,0,10,0,Urban
624445619,0,53,0,9,585504,No,0,No,F,Bachelors,Manager,48,Private,222120,6,SUV,no,0,0,No,1,0,8,0,Urban
605606056,0,61,0,11,640248,No,0,No,F,High School,Blue Collar,41,Private,18000,7,Sports Car,no,0,0,No,0,17508,,1,Urban
421438674,0,37,0,12,704328,No,2528340,Yes,F,High School,Blue Collar,20,Private,177000,1,Sports Car,no,0,0,No,0,0,9,0,Urban
656344335,0,45,0,8,688380,No,2720052,No,M,Bachelors,Professional,17,Commercial,205920,3,Van,yes,0,0,No,0,0,1,0,Urban
994496318,0,54,0,14,807480,No,3233376,Yes,F,Bachelors,Manager,24,Private,98760,6,Sports Car,no,0,0,No,2,0,10,0,Urban
790176314,0,42,0,10,1091244,No,3454704,Yes,M,Bachelors,Manager,11,Private,18000,4,Minivan,yes,11316,2,No,0,0,13,0,Urban
531004351,1,43,2,10,1865352,Yes,0,No,F,PhD,Manager,8,Private,256080,6,Minivan,no,0,0,Yes,0,0,15,0,Urban
948821053,0,36,4,0,0,No,0,Yes,F,High School,Student,35,Commercial,181560,10,SUV,no,0,0,Yes,0,0,1,0,Rural
370978438,0,50,0,13,2119776,No,5540472,Yes,M,PhD,,28,Commercial,397560,6,Panel Truck,no,0,0,No,3,0,8,0,Urban
524832150,0,46,0,12,1227252,No,3578568,No,M,Masters,Lawyer,5,Private,195960,1,Minivan,yes,0,0,Yes,2,0,22,0,Urban
221361180,0,60,0,16,37236,No,1372824,Yes,F,High School,Home Maker,34,Private,174720,1,SUV,no,311364,1,Yes,3,53520,9,1,Urban
136873910,0,26,1,15,1891788,No,4349808,Yes,M,Masters,,35,Private,49200,7,Minivan,yes,52368,5,No,3,46212,17,1,Urban
162660275,0,38,2,13,1639740,Yes,0,No,F,Masters,Lawyer,56,Private,284520,1,Minivan,no,0,0,No,0,0,10,0,Urban
747977683,0,44,1,12,775032,No,2385288,Yes,M,Bachelors,Professional,24,Private,134160,10,Minivan,yes,0,0,No,0,0,1,0,Urban
412723193,0,43,3,8,829548,No,2390184,Yes,F,High School,Blue Collar,55,Private,180240,3,SUV,no,106608,1,No,5,0,,0,Urban
707127309,0,52,0,0,0,No,1573116,Yes,F,High School,Home Maker,22,Private,18000,1,SUV,no,83964,3,No,0,28128,5,1,Urban
442073747,0,33,1,12,697032,No,2308200,Yes,F,Masters,Manager,13,Private,129840,1,SUV,no,0,0,No,0,0,13,0,Urban
154024838,0,41,0,15,463212,No,1812456,Yes,M,High School,Blue Collar,17,Private,169560,6,Minivan,yes,0,0,No,0,0,7,0,Urban
647445638,0,50,0,0,0,No,0,Yes,F,High School,Student,27,Private,18000,1,Sports Car,no,128508,3,No,6,74436,7,1,Urban
142669423,0,44,0,12,615348,No,2409636,Yes,M,High School,Blue Collar,52,Private,256800,4,Van,yes,0,0,No,0,0,1,0,Urban
28615872,0,25,4,0,0,No,1038540,Yes,F,High School,Home Maker,17,Private,208200,6,SUV,no,17160,2,No,7,39732,5,1,Urban
756172754,0,47,0,9,658092,No,2516676,Yes,F,High School,Blue Collar,40,Commercial,211800,3,SUV,no,0,0,No,3,32688,1,1,Urban
780807718,0,46,0,7,472716,No,2121876,No,M,Bachelors,Blue Collar,8,Commercial,120480,11,Pickup,yes,0,0,Yes,0,13284,7,1,Urban
527528077,0,29,3,17,618348,No,2130996,Yes,F,Bachelors,Professional,30,Private,114600,3,SUV,no,103068,3,No,3,0,13,0,Urban
290017355,0,43,2,14,204312,No,1753632,Yes,M,High School,Clerical,27,Commercial,90000,1,Pickup,no,94656,2,No,0,0,5,0,Urban
241964666,0,40,4,11,911736,Yes,3204792,No,F,Masters,Lawyer,67,Private,360960,6,Sports Car,no,0,0,Yes,2,0,14,0,Urban
476981715,0,39,0,8,1382184,No,3754644,Yes,M,High School,Professional,25,Commercial,64800,1,Pickup,no,0,0,No,1,0,5,0,Urban
937321202,0,32,3,8,0,No,1299444,Yes,M,High School,Blue Collar,5,Commercial,101400,6,Pickup,no,0,0,No,1,46416,1,1,Urban
624090718,0,42,0,6,586008,No,2331360,Yes,M,High School,Clerical,37,Private,152640,14,Minivan,yes,0,0,No,0,0,1,0,Rural
341162899,0,46,0,12,60840,No,0,No,M,High School,Student,8,Private,21480,1,Minivan,no,0,0,No,0,0,1,0,Urban
493430265,0,47,0,13,2056176,No,4976796,Yes,F,Masters,Professional,50,Commercial,446040,6,Van,no,0,0,No,1,0,15,0,Rural
851138192,0,40,2,13,38028,Yes,0,No,F,High School,Student,44,Commercial,69840,9,SUV,no,51672,3,No,7,0,7,0,Urban
447424610,2,39,2,10,371916,No,0,Yes,M,High School,Blue Collar,34,Commercial,167280,3,Minivan,yes,80916,2,No,2,0,9,0,Urban
764563520,0,48,0,10,470556,No,2168052,Yes,M,High School,Blue Collar,18,Commercial,280080,13,Panel Truck,no,11748,1,No,0,0,1,0,Urban
476279875,0,37,0,9,545568,No,0,No,F,Masters,Lawyer,35,Private,143040,14,SUV,no,47568,1,No,4,49980,15,1,Urban
888342226,0,40,0,11,384720,No,0,No,F,High School,Clerical,57,Private,104520,10,Sports Car,no,0,0,No,0,0,1,0,Rural
123502944,0,43,2,15,554016,No,2255196,Yes,F,Bachelors,Blue Collar,48,Commercial,125040,1,Minivan,no,503652,1,No,0,0,12,0,Urban
260647630,0,39,0,0,0,No,1195044,No,F,Bachelors,Home Maker,103,Private,64800,1,SUV,no,0,0,No,0,0,13,0,Rural
598177778,0,34,5,15,337056,No,1460664,Yes,F,High School,Home Maker,46,Private,173040,6,SUV,no,0,0,No,2,0,1,0,Rural
523486098,0,55,0,14,2484528,No,5976324,No,F,PhD,Doctor,30,Private,271440,1,SUV,no,0,0,Yes,4,0,16,0,Urban
711084452,0,45,2,9,0,Yes,0,No,M,Bachelors,Manager,13,Commercial,105720,6,Pickup,yes,12660,3,No,1,0,1,0,Urban
485838099,0,50,0,0,0,No,660936,Yes,F,PhD,Home Maker,27,Private,31080,1,Sports Car,no,66708,1,No,1,16476,9,1,Urban
463216366,0,50,0,9,560160,No,2240460,Yes,M,High School,Clerical,20,Commercial,221280,6,Van,no,0,0,No,1,0,1,0,Rural
903944846,0,66,0,13,737676,No,2982528,Yes,M,Bachelors,Manager,33,Private,289200,4,SUV,yes,0,0,No,0,0,9,0,Urban
451534517,1,40,1,11,855372,No,2500716,Yes,M,Bachelors,Blue Collar,43,Commercial,134160,1,Pickup,no,0,0,No,1,0,9,0,Rural
292877455,0,58,0,15,520716,No,1884648,Yes,F,High School,Blue Collar,45,Commercial,344280,10,Pickup,no,132816,3,No,0,78336,,1,Urban
670103455,0,45,0,14,497904,No,2378784,Yes,F,High School,Clerical,27,Private,212040,10,Pickup,no,0,0,No,0,0,8,0,Rural
782141189,0,45,0,12,135132,No,1818108,Yes,M,Masters,Manager,26,Private,164400,4,Minivan,yes,0,0,No,0,0,18,0,Urban
919201676,0,46,0,11,1714224,No,4653072,No,M,Bachelors,Professional,15,Private,313080,1,Minivan,yes,35208,4,No,1,0,9,0,Urban
768003971,1,57,2,16,2323416,No,5695536,Yes,F,PhD,Doctor,53,Private,497280,1,Pickup,no,15324,3,No,3,49404,13,1,Urban
355291511,0,48,0,16,424116,No,2326944,Yes,M,High School,Blue Collar,8,Commercial,162240,7,Minivan,yes,0,0,No,1,0,1,0,Urban
391403011,1,46,0,11,410496,No,1931508,Yes,M,High School,Clerical,35,Commercial,109080,3,SUV,no,78996,2,No,2,30984,1,1,Rural
537843385,0,37,2,10,966912,Yes,2947620,No,M,Bachelors,Clerical,35,Commercial,133680,9,Pickup,yes,0,0,No,0,0,9,0,Rural
857843370,0,52,0,,542160,No,2978220,Yes,M,Bachelors,Professional,39,Private,134640,8,Pickup,no,0,0,No,0,0,14,0,Urban
926178399,0,43,3,15,2650740,No,6573840,Yes,M,PhD,,33,Commercial,417600,1,Panel Truck,no,0,0,No,4,0,12,0,Urban
940687945,0,30,3,13,1417344,No,4079460,Yes,F,Bachelors,Manager,58,Commercial,258600,14,Minivan,no,0,0,No,1,0,12,0,Urban
871488639,0,25,0,8,803076,No,2782224,No,M,Bachelors,Professional,18,Private,180120,10,Minivan,yes,71520,1,No,5,0,,0,Urban
526211632,0,49,0,12,656292,No,2377200,No,F,Masters,,73,Commercial,369360,15,Pickup,no,9540,3,No,2,0,16,0,Urban
495494389,0,56,0,13,1613376,No,0,Yes,F,Masters,Lawyer,37,Private,339600,6,SUV,no,0,0,No,0,0,7,0,Urban
695640211,0,30,1,10,476520,No,2085108,Yes,M,High School,Blue Collar,32,Commercial,263040,4,Van,no,0,0,No,0,46236,10,1,Urban
829359985,0,43,0,11,816528,No,0,No,M,Masters,Manager,8,Commercial,372960,4,Panel Truck,yes,0,0,No,1,0,13,0,Urban
995033150,0,41,0,11,808056,No,2465640,Yes,F,Bachelors,Blue Collar,6,Commercial,238080,10,SUV,no,0,0,Yes,0,0,14,0,Rural
991777560,0,49,0,0,390168,No,1415532,Yes,M,High School,Clerical,38,Private,191160,1,Minivan,yes,13392,3,No,2,0,8,0,Urban
488230129,0,36,0,3,214608,No,1374360,Yes,M,High School,Blue Collar,37,Private,112320,7,SUV,no,0,0,No,0,0,1,0,Rural
273921420,0,44,0,7,203712,No,1990680,Yes,F,High School,Home Maker,53,Private,116160,1,SUV,no,0,0,No,0,0,1,0,Urban
421316364,0,46,0,11,1146600,No,0,No,M,Masters,Professional,21,Commercial,199080,7,Van,no,26028,1,No,0,0,18,0,Urban
822635740,0,52,0,12,626676,No,2717412,Yes,M,High School,Blue Collar,42,Commercial,198480,10,Van,no,0,0,No,2,0,10,0,Rural
827993198,0,48,0,8,3715536,No,0,No,M,PhD,Manager,33,Commercial,75600,1,Pickup,yes,23436,3,No,1,0,13,0,Urban
209441080,0,47,0,,43956,No,1467984,Yes,F,High School,Student,57,Commercial,111720,1,Sports Car,no,16176,2,No,4,40128,7,1,Urban
754588816,0,46,0,11,1309008,No,3089712,No,F,Bachelors,Professional,31,Private,371160,1,Minivan,no,0,0,Yes,2,0,11,0,Urban
545697951,0,52,0,7,679512,No,2309916,Yes,M,Bachelors,Blue Collar,62,Commercial,263040,3,Minivan,no,0,0,No,0,0,1,0,Urban
576927212,0,63,0,15,567312,No,2440464,Yes,M,Masters,Lawyer,66,Private,244440,1,Minivan,yes,68652,3,No,5,0,5,0,Urban
128891895,0,51,0,11,1240488,No,3578556,Yes,M,PhD,,47,Commercial,144480,17,Pickup,no,59256,1,No,0,0,16,0,Urban
995880115,0,56,0,11,844092,No,2980332,Yes,M,PhD,,26,Commercial,836880,1,Panel Truck,yes,0,0,No,0,0,15,0,Urban
117878509,0,39,2,15,320844,No,1842864,Yes,M,High School,Clerical,22,Private,184080,1,Minivan,yes,0,0,No,1,0,6,0,Rural
953490169,0,37,0,7,408456,No,1939044,No,M,Masters,Lawyer,61,Private,185400,9,Minivan,no,44652,3,No,2,0,14,0,Urban
725222167,0,40,0,7,463068,No,1568556,No,M,High School,Blue Collar,17,Commercial,366840,6,Panel Truck,yes,12000,1,No,3,0,1,0,Urban
667241606,0,45,2,13,1636896,Yes,0,No,F,PhD,,26,Commercial,478800,6,Van,no,0,0,No,2,0,17,0,Urban
300338441,0,48,0,10,537240,No,1948488,No,M,Masters,Lawyer,66,Private,71760,1,Pickup,yes,0,0,No,4,42468,14,1,Urban
